budget,popularity,revenue,runtime,title,vote_average,vote_count,,,,,,,,,,
35000000,14.503568,69307224,91,License to Wed,5.2,253,,,,,,,,,,
26000000,31.250383,183293131,91,Paul Blart: Mall Cop,5.2,788,,,,,,,,,,
46000000,28.964162,341631208,91,The Flintstones,5,543,,,,,,,,,,
35000000,16.832312,14431253,91,Unfinished Business,5,320,,,,,,,,,,
17000000,2.215261,8720000,91,Damnation Alley,5,27,,,,,,,,,,
90000000,5.762037,14828081,91,Supernova,4.9,109,,,,,,,,,,
60000000,20.501582,163403799,91,The Happening,4.9,950,,,,,,,,,,
28000000,8.363702,10126458,91,Shark Night,4.9,132,,,,,,,,,,
20000000,12.25264,149281606,91,Beverly Hills Chihuahua,4.9,209,,,,,,,,,,
13000000,1.647335,9789900,91,Faithful,4.8,4,,,,,,,,,,
13000000,10.475368,1784763,91,The Vatican Tapes,4.6,243,,,,,,,,,,
11000000,11.220643,16951798,91,Jason X,4.5,291,,,,,,,,,,
70000000,8.37378,19924033,91,Ballistic: Ecks vs. Sever,4.3,97,,,,,,,,,,
79000000,22.132418,149673788,91,Jack and Jill,4.1,604,,,,,,,,,,
4000000,24.161735,52425855,91,The Boy Next Door,4.1,1022,,,,,,,,,,
2000000,14.08251,11125849,90,Waltz with Bashir,7.8,291,,,,,,,,,,
28000000,92.982009,504050219,90,Aladdin,7.4,3416,,,,,,,,,,
60000000,67.298732,484409218,90,Shrek,7.3,4056,,,,,,,,,,
30000000,45.915165,90259536,90,Identity,7.1,1061,,,,,,,,,,
2000000,3.911445,120620,90,It's All Gone Pete Tong,7.1,52,,,,,,,,,,
8000000,21.024346,5659286,90,Anomalisa,7,459,,,,,,,,,,
4500000,20.403344,27092880,90,Fast Times at Ridgemont High,7,322,,,,,,,,,,
130000000,84.689648,631744560,90,Kung Fu Panda,6.9,3145,,,,,,,,,,
9000000,20.410354,46,90,Death at a Funeral,6.9,497,,,,,,,,,,
500000,8.519202,603943,90,Mean Creek,6.9,106,,,,,,,,,,
250000,44.656151,501818,90,Cube,6.9,1069,,,,,,,,,,
60000000,39.539045,107139399,90,ParaNorman,6.7,789,,,,,,,,,,
10000000,25.929893,40485039,90,Bill & Ted's Excellent Adventure,6.7,454,,,,,,,,,,
28000000,14.530803,77516304,90,Serendipity,6.6,521,,,,,,,,,,
100000000,46.781182,242988466,90,Cloudy with a Chance of Meatballs,6.5,1747,,,,,,,,,,
125000,12.833247,3200000,90,Your Sister's Sister,6.5,137,,,,,,,,,,
130000000,20.678787,554987477,90,Puss in Boots,6.4,451,,,,,,,,,,
90000000,35.814765,347325802,90,Rush Hour 2,6.4,1054,,,,,,,,,,
10000000,34.224204,57500000,90,Commando,6.4,742,,,,,,,,,,
250000,21.825564,3542353,90,Like Crazy,6.4,381,,,,,,,,,,
55000000,23.465539,17869048,90,City of Ember,6.2,605,,,,,,,,,,
40000000,24.862767,151161491,90,Vantage Point,6.2,716,,,,,,,,,,
5000000,3.792015,782102,90,Redacted,6.2,37,,,,,,,,,,
4000000,6.091951,2426851,90,You Kill Me,6.2,80,,,,,,,,,,
30000000,34.391792,212385533,90,Ace Ventura: When Nature Calls,6.1,1099,,,,,,,,,,
25000000,27.683874,229736344,90,Mr. Bean's Holiday,6.1,663,,,,,,,,,,
10000000,23.316208,59217789,90,Jeepers Creepers,6.1,720,,,,,,,,,,
34000000,18.39217,95608995,90,TMNT,6,345,,,,,,,,,,
19000000,30.205943,108047131,90,The Amityville Horror,6,588,,,,,,,,,,
11000000,31.900899,68233629,90,Saw VI,6,722,,,,,,,,,,
2500000,4.624691,107559,90,Sleep Dealer,6,40,,,,,,,,,,
100000000,25.159168,202026112,90,Fun with Dick and Jane,5.9,627,,,,,,,,,,
26000000,37.355826,90426405,90,Final Destination 2,5.9,1023,,,,,,,,,,
23000000,23.839127,185991646,90,The Waterboy,5.9,512,,,,,,,,,,
10000000,15.688439,17273593,90,Our Idiot Brother,5.9,365,,,,,,,,,,
75000000,47.094369,367275019,90,Shark Tale,5.8,1557,,,,,,,,,,
42000000,33.238296,171963386,90,Along Came Polly,5.8,773,,,,,,,,,,
20000000,36.133536,136150434,90,Saw: The Final Chapter,5.8,730,,,,,,,,,,
15000000,7.497306,5024782,90,Solitary Man,5.8,84,,,,,,,,,,
35000000,18.84332,21819348,90,The Big Wedding,5.7,414,,,,,,,,,,
28000000,25.520976,68896829,90,Brick Mansions,5.7,615,,,,,,,,,,
7,4.857028,5,90,Split Second,5.7,63,,,,,,,,,,
80000000,16.715631,68514844,90,Looney Tunes: Back in Action,5.6,297,,,,,,,,,,
28000000,6.201404,30016165,90,Laws of Attraction,5.6,104,,,,,,,,,,
4800000,35.754865,10337387,90,Only God Forgives,5.6,862,,,,,,,,,,
1000000,6.926926,10047674,90,Cry_Wolf,5.6,126,,,,,,,,,,
14000000,5.833687,5108820,90,Gossip,5.5,68,,,,,,,,,,
22000000,12.887673,19351569,90,Saving Silverman,5.4,154,,,,,,,,,,
51000000,10.430832,72779000,90,Barnyard,5.3,225,,,,,,,,,,
10000000,14.038512,6110000,90,MacGruber,5.1,179,,,,,,,,,,
75000000,4.842626,29000000,90,The Out-of-Towners,5,45,,,,,,,,,,
60000000,18.676291,50650079,90,Meet Dave,5,371,,,,,,,,,,
38000000,9.662715,29907685,90,Pulse,5,150,,,,,,,,,,
11000000,4.536745,13196245,90,I Think I Love My Wife,5,55,,,,,,,,,,
18000000,16.520516,10501938,90,Getaway,4.9,246,,,,,,,,,,
83000000,6.248309,59468275,90,The Flintstones in Viva Rock Vegas,4.4,134,,,,,,,,,,
6000000,35.350303,32438988,90,Movie 43,4.4,797,,,,,,,,,,
17000000,17.062117,19300000,90,Superman IV: The Quest for Peace,4.1,318,,,,,,,,,,
70000000,4.822033,53587404,90,Dragon Wars: D-War,4,104,,,,,,,,,,
12000000,1.623338,4922166,90,From Justin to Kelly,3,23,,,,,,,,,,
45000000,90.457886,788241776,89,The Lion King,8,5376,,,,,,,,,,
8000000,51.109279,52287414,89,Stand by Me,7.8,1522,,,,,,,,,,
180000,7.072118,900000,89,Children of Heaven,7.8,112,,,,,,,,,,
10000,20.399578,7000000,89,Eraserhead,7.5,485,,,,,,,,,,
14000000,24.210698,1755212,89,Flipped,7.4,418,,,,,,,,,,
10000000,18.366362,12827813,89,Office Space,7.4,1050,,,,,,,,,,
5000000,19.940245,5476793,89,Tucker and Dale vs Evil,7.3,847,,,,,,,,,,
95000000,37.054554,76432727,89,The Road to El Dorado,7,858,,,,,,,,,,
2000000,10.664202,18344729,89,Sleeper,7,200,,,,,,,,,,
80000000,61.692197,473226958,89,Hotel Transylvania 2,6.7,1497,,,,,,,,,,
10000000,8.902102,3193102,89,The Limey,6.6,105,,,,,,,,,,
9000000,20.452449,32973937,89,Nick and Norah's Infinite Playlist,6.4,379,,,,,,,,,,
1000000,14.518598,21378361,89,The Fog,6.4,311,,,,Released,Expand your universe.,Jupiter Ascending,5.2,2768,,
40000000,115.241998,126546825,89,Lucy,6.3,5878,,,,,,,,,,
31192,1.330379,10000,89,Down Terrace,6.3,26,,,,,,,,,,
150000000,44.141021,603900354,89,Madagascar: Escape 2 Africa,6.2,1810,,,,,,,,,,
4,1.199451,25,89,A Farewell to Arms,6.2,28,,,,,,,,,,
28000000,38.0958,60780981,89,Zoolander,6.1,1337,,,,,,,,,,
439000,1.933366,2281000,89,42nd Street,6.1,37,,,,,,,,,,
30000000,34.36645,254134910,89,Babe,6,733,,,,,,,,,,
7000000,19.301432,16829545,89,House of 1000 Corpses,6,306,,,,,,,,,,
6000000,19.331884,31081,89,Maniac,6,316,,,,,,,,,,
80000000,36.664991,122444772,89,Surrogates,5.9,1195,,,,,,,,,,
45000000,17.270539,94935764,89,Changing Lanes,5.9,299,,,,,,,,,,
40000000,15.590001,19322135,89,Duplex,5.9,482,,,,,,,,,,
30000000,33.385429,114663461,89,Bride Wars,5.9,856,,,,,,,,,,
24000000,42.669304,99965753,89,Hitman,5.9,966,,,,,,,,,,
50000000,20.566554,160602194,89,Into the Storm,5.8,817,,,,,,,,,,
24000000,4.12064,14782676,89,Out Cold,5.8,53,,,,,,,,,,
40000000,18.14218,74597643,89,Escape from Planet Earth,5.7,332,,,,,,,,,,
13000000,17.371327,45300000,89,Earth to Echo,5.7,290,,,,,,,,,,
60000000,22.501041,129832389,89,Jingle All the Way,5.5,575,,,,,,,,,,
25000000,14.340095,50671850,89,Bride of Chucky,5.5,350,,,,,,,,,,
16000000,23.423082,66468332,89,Not Another Teen Movie,5.5,431,,,,,,,,,,
12000000,8.083995,40855419,89,Quarantine,5.5,339,,,,,,,,,,
8000000,12.654051,22168359,89,A Nightmare on Elm Street 5: The Dream Child,5.5,245,,,,,,,,,,
1000000,1.444258,9000000,89,Love Me Tender,5.5,21,,,,,,,,,,
75000000,8.41856,54249294,89,Domestic Disturbance,5.4,113,,,,,,,,,,
40000000,4.100942,28972508,89,Shorts,5.1,44,,,,,,,,,,
15000000,7.424798,29331068,89,Confessions of a Teenage Drama Queen,5.1,221,,,,,,,,,,
11000000,16.856231,34872033,89,Freddy's Dead: The Final Nightmare,5.1,272,,,,,,,,,,
24000000,8.630825,30551495,89,I Don't Know How She Does It,5,141,,,,,,,,,,
17900000,12.752463,6948633,89,Red Sonja,5,206,,,,,,,,,,
15000000,7.446069,6405245,89,Post Grad,5,100,,,,,,,,,,
5000000,56.30466,103590271,89,Ouija,4.9,983,,,,,,,,,,
30000000,23.328823,64626786,89,The Darkest Hour,4.8,469,,,,,,,,,,
10000000,4.570043,598645,89,Swept Away,4.8,50,,,,,,,,,,
45000000,27.684779,136885767,89,Anaconda,4.7,610,,,,,,,,,,
20000000,11.62423,67192859,89,Boogeyman,4.6,191,,,,,,,,,,
27000000,14.788073,85564310,89,Spy Kids: All the Time in the World,4.4,222,,,,,,,,,,
7000000,14.741589,36433975,89,Devil's Due,4.4,216,,,,,,,,,,
6000000,12.601677,18197398,89,Daddy Day Camp,4.4,91,,,,,,,,,,
23000000,12.777008,51881013,89,Jaws: The Revenge,3.5,224,,,,,,,,,,
19000000,0.738652,2570000,89,Legend of a Rabbit,3,3,,,,,,,,,,
800000,3.643662,2816116,88,Raising Victor Vargas,7.8,13,,,,,,,,,,
90000000,67.427755,304320254,88,Mulan,7.6,2008,,,,,,,,,,
500000,11.578545,8679814,88,The Station Agent,7.4,210,,,,,,,,,,
560000,10.730056,12299668,88,A Hard Day's Night,7.3,168,,,,,,,,,,
23600000,57.300674,102391382,88,Zombieland,7.2,3550,,,,,,,,,,
3500000,46.116885,83453539,88,Airplane!,7.1,1074,,,,,,,,,,
2600000,46.007991,84300000,88,Pinocchio,6.9,1355,,,,,,,,,,
300000,1.085909,1750211,88,Murderball,6.9,23,,,,,,,,,,
12000000,47.992817,42931041,88,Crank,6.6,1151,,,,,,,,,,
9000000,18.514292,23936908,88,Harold & Kumar Go to White Castle,6.6,693,,,,,,,,,,
2000000,13.223111,18016290,88,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,,,,,,,,,,
99000000,34.308098,246233113,88,The Peanuts Movie,6.5,604,,,,,,,,,,
80000000,36.125715,250200000,88,Space Jam,6.5,1288,,,,,,,,,,
12000000,49.070321,100000000,88,Project X,6.5,1564,,,,,,,,,,
60000000,23.700759,118338361,88,The Pirates! In an Adventure with Scientists!,6.4,374,,,,,,,,,,
9500000,14.105392,7800000,88,Bad Words,6.4,334,,,,,,,,,,
14350531,30.952377,3964682,88,Attack the Block,6.3,733,,,,,,,,,,
95000000,65.229868,877244782,88,Ice Age: Continental Drift,6.2,2672,,,,,,,,,,
15000000,10.194097,47175038,88,The Wedding Date,6.2,230,,,,,,,,,,
70000000,58.401204,160112671,88,Underworld: Awakening,6.1,1862,,,,,,,,,,
1700000,18.828683,9700000,88,Conquest of the Planet of the Apes,6.1,236,,,,,,,,,,
140000000,91.332849,441818803,88,Men in Black II,6,3114,,,,,,,,,,
40000000,28.029015,160583018,88,Johnny English,6,852,,,,,,,,,,
85000000,21.218,222231186,88,Jumper,5.9,1799,,,,,,,,,,
70000000,6.682006,18662027,88,Legends of Oz: Dorothy's Return,5.9,43,,,,,,,,,,
5000000,9.302349,17768757,88,Halloween 4: The Return of Michael Myers,5.9,209,,,,,,,,,,
4000000,12.062371,1104682,88,Red State,5.9,316,,,,,,,,,,
25000000,15.505137,78000000,88,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,286,,,,,,,,,,
50000000,53.02787,224803475,88,Hansel & Gretel: Witch Hunters,5.7,3239,,,,,,,,,,
15000000,9.125594,52970014,88,Big Fat Liar,5.6,197,,,,,,,,,,
150000000,12.362599,38992758,88,Mars Needs Moms,5.5,199,,,,,,,,,,
50000000,20.239061,55181129,88,The Ant Bully,5.5,366,,,,,,,,,,
35000000,21.543389,147934180,88,Spy Kids,5.5,867,,,,,,,,,,
20000000,15.21229,22942221,88,Armored,5.5,208,,,,,,,,,,
17000000,9.832326,65535067,88,Deuce Bigalow: Male Gigolo,5.5,308,,,,,,,,,,
84000000,31.435539,275650703,88,Scooby-Doo,5.4,820,,,,,,,,,,
75000000,29.412262,443140005,88,Alvin and the Chipmunks: The Squeakquel,5.4,666,,,,,,,,,,
80000000,19.500893,163733697,88,Four Christmases,5.3,331,,,,,,,,,,
24000000,23.343839,83188165,88,Piranha 3D,5.3,581,,,,,,,,,,
20000000,12.300789,39300000,88,Alpha and Omega,5.3,124,,,,,,,,,,
2800000,9.070842,19170001,88,Friday the 13th Part VII: The New Blood,5.3,192,,,,,,,,,,
1250000,4.45544,3412497,88,C.H.U.D.,5.3,62,,,,,,,,,,
35000000,13.707843,92219310,88,Old Dogs,5.2,210,,,,,,,,,,
150000000,26.710398,292817841,88,G-Force,5.1,510,,,,,,,,,,
6500000,11.885221,13368437,88,Friends with Money,5.1,128,,,,,,,,,,
50000000,6.397388,6808550,88,The Big Bounce,5,76,,,,,,,,,,
5000000,9.483717,15116634,88,Halloween: The Curse of Michael Myers,5,170,,,,,,,,,,
5000000,10.605752,15179302,88,The Last Exorcism Part II,4.4,203,,,,,,,,,,
76000000,8.981427,35134820,88,The Adventures of Rocky & Bullwinkle,3.9,87,,,,,,,,,,
1,28.27648,8500000,87,Modern Times,8.1,856,,,,,,,,,,
40000000,41.258956,46471023,87,Fantastic Mr. Fox,7.5,1176,,,,,,,,,,
5952000,18.119265,2120439,87,Videodrome,7.1,454,,,,,,,,,,
75000000,46.875375,527068851,87,The Simpsons Movie,6.9,2264,,,,,,,,,,
30000000,27.870755,140161792,87,The SpongeBob SquarePants Movie,6.7,574,,,,,,,,,,
39000000,27.908783,35287788,87,Frankenweenie,6.6,932,,,,,,,,,,
9000000,27.600843,44196684,87,Child's Play,6.3,581,,,,,,,,,,
32000000,47.5612,85167639,87,Transporter 2,6.2,1061,,,,,,,,,,
5000000,14.752587,64282312,87,Jackass: The Movie,6.1,345,,,,,,,,,,
30000000,9.607391,19204929,87,The Replacement Killers,6,127,,,,,,,,,,
1250000,16.517777,21722776,87,Friday the 13th Part 2,6,315,,,,,,,,,,
75000000,31.482872,875958308,87,The Secret Life of Pets,5.9,3462,,,,,,,,,,
3000000,4.337685,3076820,87,Jawbreaker,5.9,90,,,,,,,,,,
24000000,6.589193,16290976,87,Muppets from Space,5.8,92,,,,,,,,,,
49000000,21.746245,72700000,87,The One,5.7,437,,,,,,,,,,
3000000,21.607228,29999213,87,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,,,,,,,,,,
1800000,14.838986,67738090,87,The Last Exorcism,5.6,328,,,,,,,,,,
14000000,7.487843,11417362,87,Fun Size,5.5,134,,,,,,,,,,
75000000,23.473004,342695435,87,Alvin and the Chipmunks: Chipwrecked,5.4,484,,,,,,,,,,
60000000,28.350927,78309131,87,Priest,5.4,692,,,,,,,,,,
35000000,18.262017,51680201,87,Hot Pursuit,5.4,647,,,,,,,,,,
15000000,4.688212,66966987,87,When a Stranger Calls,5.4,268,,,,,,,,,,
3000000,20.95282,11947954,87,Bachelorette,5.3,444,,,,,,,,,,
80000000,10.088006,126546518,87,Walking With Dinosaurs,5.2,133,,,,,,,,,,
60000000,18.735024,93375151,87,Cats & Dogs,5,352,,,,,,,,,,
50000000,12.25622,83761844,87,Marmaduke,5,149,,,,,,,,,,
21000000,12.790408,480314,87,DOA: Dead or Alive,5,205,,,,,,,,,,
70000000,13.543053,176104344,87,Dr. Dolittle 2,4.9,410,,,,,,,,,,
12000000,12.653831,24829644,87,Seed of Chucky,4.9,287,,,,,,,,,,
100000,18.045782,42664410,87,The Gallows,4.9,361,,,,,,,,,,
30000000,15.89534,31070211,87,Ultraviolet,4.8,458,,,,,,,,,,
16000000,15.788784,76514050,87,The Unborn,4.8,365,,,,,,,,,,
2500000,0.973582,33400000,87,2016: Obama's America,4.6,19,,,,,,,,,,
3000000,1.279106,1200000,87,Excessive Force,4.5,10,,,,,,,,,,
25000000,11.782725,15843608,87,Highlander: Endgame,4.4,104,,,,,,,,,,
62000000,13.218008,41819064,87,The Love Guru,4.3,242,,,,,,,,,,
3000000,10.341982,15938065,87,Jason Goes to Hell: The Final Friday,4.2,193,,,,,,,,,,
25000000,16.238961,14109284,87,Disaster Movie,3,240,,,,,,,,,,
65000000,5.258726,73706,87,Foodfight!,2.3,28,,,,,,,,,,
70000000,61.245957,23159305,86,The Iron Giant,7.6,1436,,,,,,,,,,
40000000,16.059443,38172500,86,Quest for Camelot,6.9,190,,,,,,,,,,
225000,0.126676,111300,86,Burn,6.9,6,,,,,,,,,,
75000000,48.110909,532680671,86,Madagascar,6.6,3237,,,,,,,,,,
60000000,18.815442,26288320,86,Sinbad: Legend of the Seven Seas,6.6,372,,,,,,,,,,
45000000,26.721386,181000000,86,Liar Liar,6.4,1424,,,,,,,,,,
15000000,41.249004,107217396,86,Ace Ventura: Pet Detective,6.4,1648,,,,,,,,,,
50000000,9.894346,69834815,86,Curious George,6.2,106,,,,,,,,,,
17000000,60.829621,119100758,86,The Shallows,6.2,1567,,,,,,,,,,
5000000,1.458884,140666,86,Opal Dream,6.1,7,,,,,,,,,,
56000000,23.438398,57223890,86,Walking Tall,6,381,,,,,,,,,,
17000000,24.054062,43165571,86,Beastly,6,849,,,,,,,,,,
3000000,54.403033,89328627,86,The Purge,6,2428,,,,,,,,,,
23000000,5.494047,9366227,86,Cheri,5.9,56,,,,,,,,,,
12000000,4.330428,5542025,86,For Your Consideration,5.9,43,,,,,,,,,,
1500000,7.5591,173066,86,My Name Is Bruce,5.9,107,,,,,,,,,,
15000,47.456823,193355800,86,Paranormal Activity,5.9,1316,,,,,,,,,,
3000000,16.900433,748453,86,Hobo with a Shotgun,5.7,211,,,,,,,,,,
3000000,11.158167,19472057,86,Friday the 13th Part VI: Jason Lives,5.7,216,,,,,,,,,,
28000000,1.767479,8345056,86,A Simple Wish,5.5,46,,,,,,,,,,
25000000,6.086083,41604473,86,Undercover Brother,5.5,112,,,,,,,,,,
6000000,6.349218,32251,86,Song One,5.5,87,,,,,,,,,,
100000,7.447714,95000,86,Stitches,5.5,92,,,,,,,,,,
14000000,9.371811,6413915,86,Slackers,5.4,60,,,,,,,,,,
12000000,1.081822,17292381,86,Max Keeble's Big Move,5.4,33,,,,,,,,,,
2500000,18.661541,60141683,86,A Haunted House,5.4,516,,,,,,,,,,
45000000,13.707183,57881056,86,Aliens in the Attic,5.3,244,,,,,,,,,,
14000000,4.66723,10424470,86,Head Over Heels,5.3,73,,,,,,,,,,
5000000,17.028252,25562924,86,Apollo 18,5,356,,,,,,,,,,
30000000,10.694417,13521829,86,Hoodwinked Too! Hood VS. Evil,4.8,131,,,,,,,,,,
16000000,9.400404,14822346,86,Soul Plane,4.7,108,,,,,,,,,,
20000000,36.819044,78378744,86,Scary Movie 5,4.6,793,,,,,,,,,,
11000000,3.495758,23978402,86,Corky Romano,4.1,54,,,,,,,,,,
20000000,6.064638,86865564,86,Epic Movie,3.2,326,,,,,,,,,,
10000000,0.666218,45779,86,"An Alan Smithee Film: Burn, Hollywood, Burn",3,9,,,,,,,,,,
730000,18.644023,8000000,85,High Noon,7.6,334,,,,,,,,,,
350000,35.037625,29400000,85,The Evil Dead,7.3,894,,,,,,,,,,
160000,19.052179,20710513,85,Once,7.3,453,,,,,,,,,,
80000000,55.659988,145771527,85,Lilo & Stitch,7.1,1314,,,,,,,,,,
10000000,1.728816,9069,85,Janky Promoters,7,5,,,,,,,,,,
10,1.617943,11,85,Of Horses and Men,6.9,26,,,,,,,,,,
30000000,30.380747,192452832,85,The Curse of the Were-Rabbit,6.8,643,,,,,,,,,,
2500000,23.419061,3325038,85,Robot & Frank,6.8,450,,,,,,,,,,
750000,25.186002,4007792,85,Safety Not Guaranteed,6.8,556,,,,,,,,,,
15000000,0.335195,22730842,85,U2 3D,6.7,10,,,,,,,,,,
23000000,27.33256,86930411,85,The Naked Gun 2闄? The Smell of Fear,6.6,546,,,,,,,,,,
25000000,46.942396,170764026,85,Cloverfield,6.4,2251,,,,,,,,,,
40000000,5.201688,8493890,85,Big Trouble,6.3,80,,,,,,,,,,
25000000,5.753564,6500000,85,Space Dogs,6.3,10,,,,,,,,,,
26000000,8.802626,57891803,85,Red Eye,6.2,455,,,,,,,,,,
149000000,22.550135,64459316,85,Flushed Away,6,874,,,,,,,,,,
20000000,7.499639,33526835,85,Friday After Next,6,100,,,,,,,,,,
85000000,23.230851,149044513,85,Surf's Up,5.9,601,,,,,,,,,,
20000000,6.459787,27187375,85,Khumba,5.8,72,,,,,,,,,,
850000,14.238376,1243961,85,"For a Good Time, Call...",5.8,110,,,,,,,,,,
500000,9.108949,98017,85,Rubber,5.7,251,,,,,,,,,,
71000000,21.462935,294456605,85,Doctor Dolittle,5.4,686,,,,,,,,,,
2000000,11.66632,13101672,85,Silent House,5.2,125,,,,,,,,,,
112000000,22.845143,237382724,85,Gulliver's Travels,4.9,621,,,,,,,,,,
35000000,19.088655,25871834,85,Superhero Movie,4.9,379,,,,,,,,,,
6000000,2.404626,69497,85,"Surfer, Dude",4.7,25,,,,,,,,,,
19000000,15.67747,39267515,85,Dumb and Dumberer: When Harry Met Lloyd,4.1,210,,,,,,,,,,
3600000,35.674774,5923044,84,Evil Dead II,7.6,742,,,,,,,,,,
60000,27.788067,3221152,84,Pi,7.1,586,,,,,,,,,,
9000000,9.933926,18663238,84,Glee: The Concert Movie,6.8,79,,,,,,,,,,
15000000,64.504747,145000000,84,Chronicle,6.6,1935,,,,,,,,,,
45000000,31.789029,224834564,84,Chicken Run,6.5,1150,,,,,,,,,,
12000000,17.493735,9584131,84,District B13,6.5,565,,,,,,,,,,
86000000,18.172736,14373825,84,Awake,6.3,395,,,,,,,,,,
30000000,27.940093,495303,84,Idiocracy,6.3,664,,,,,,,,,,
450000,4.442355,973525,84,Conversations with Other Women,6.2,38,,,,,,,,,,
12600000,33.555764,28650575,84,Wrong Turn,6,635,,,,,,,,,,
3800000,2.559806,111731,84,Saint John of Las Vegas,5.9,18,,,,,,,,,,
133000000,30.475297,300135367,84,Stuart Little,5.8,959,,,,,,,,,,
50000000,19.267479,38502340,84,Dream House,5.8,391,,,,,,,,,,
48000000,36.585509,220673217,84,Scary Movie 3,5.8,912,,,,,,,,,,
20000000,9.149089,16605763,84,Paparazzi,5.8,52,,,,,,,,,,
13000000,16.681567,35763605,84,Child's Play 2,5.8,308,,,,,,,,,,
24000000,2.259537,13700000,84,The Ladies Man,5.7,34,,,,,,,,,,
10000000,4.207456,20342161,84,Reno 911!: Miami,5.6,72,,,,,,,,,,
15000000,9.378688,17507368,84,Disturbing Behavior,5.5,104,,,,,,,,,,
13000000,1.750054,8026971,84,Woo,5.5,10,,,,,,,,,,
4000000,4.59841,4630045,84,Let's Go to Prison,5.5,69,,,,,,,,,,
1000000,4.86805,2057193,84,Two Girls and a Guy,5.4,24,,,,,,,,,,
43000000,18.65632,68696770,84,The Sweetest Thing,5.3,280,,,,,,,,,,
5000000,19.984477,86362372,84,Paranormal Activity: The Marked Ones,5.2,449,,,,,,,,,,
8500000,4.844451,34411240,84,Swimfan,5,70,,,,,,,,,,
9000000,4.134327,21510851,84,Black Christmas,4.8,119,,,,,,,,,,
40000000,7.360793,46546197,84,Torque,4.7,119,,,,,,,,,,
38000000,21.998734,197011982,84,Spy Kids 3-D: Game Over,4.7,511,,,,,,,,,,
20000000,9.36146,10337477,84,Code Name: The Cleaner,4.7,78,,,,,,,,,,
22000000,13.786075,84772742,84,The Animal,4.6,304,,,,,,,,,,
30000000,10.608998,84646831,84,Meet the Spartans,3.7,359,,,,,,,,,,
20000000,5.65327,1675706,84,Marci X,3.3,12,,,,,,,,,,
80000000,41.670544,122563539,83,Spirit: Stallion of the Cimarron,7.4,831,,,,,,,,,,
85000,29.262427,30859000,83,The Texas Chain Saw Massacre,7.2,590,,,,,,,,,,
1488423,80.171283,184925486,83,Snow White and the Seven Dwarfs,6.9,1914,,,,,,,,,,
10000000,5.699058,44460850,83,Recess: School's Out,6.6,67,,,,,,,,,,
80000000,36.32705,343397247,83,Over the Hedge,6.3,1074,,,,,,,,,,
30000000,28.624038,51132598,83,The Naked Gun 33閳? The Final Insult,6.3,521,,,,,,,,,,
85000000,26.61951,197309027,83,Open Season,6.1,656,,,,,,,,,,
10000000,10.409155,4417580,83,"Jeff, Who Lives at Home",6.1,217,,,,,,,,,,
60000000,41.515702,171757863,83,Antz,6,1272,,,,,,,,,,
65000000,31.349143,179379533,83,The Dictator,5.9,1743,,,,,,,,,,
5000000,29.15813,205703818,83,Paranormal Activity 3,5.9,669,,,,,,,,,,
28000000,25.039383,40547440,83,30 Minutes or Less,5.6,531,,,,,,,,,,
25000000,12.739721,80936232,83,Jimmy Neutron: Boy Genius,5.6,231,,,,,,,,,,
19000000,66.242737,140752617,83,Sausage Party,5.6,2238,,,,,,,,,,
13200000,24.656068,53830415,83,No Good Deed,5.6,181,,,,,,,,,,
45000000,35.376971,141220678,83,Scary Movie 2,5.4,982,,,,,,,,,,
45000000,32.549282,178262620,83,Scary Movie 4,5.3,750,,,,,,,,,,
13000000,25.316146,73180723,83,"Dude, Where閳ユ獨 My Car?",5.2,509,,,,,,,,,,
3300000,20.304235,64110728,83,The Lazarus Effect,5.1,505,,,,,,,,,,
35000000,10.304172,12506188,83,Zoom,4.9,135,,,,,,,,,,
3000000,12.564554,3387000,83,Demonic,4.9,148,,,,,,,,,,
22000000,10.259461,22400154,83,Deuce Bigalow: European Gigolo,4.7,225,,,,,,,,,,
